INDEX;landuse;geometry;center_geo;energysum;conversionfactor
42;commercial;POLYGON ((4546739.08315945 3273490.810153927, 4546740.658952544 3273488.453543924, 4546742.286555158 3273486.299843317, 4546746.299530531 3273483.241494152, 4546749.23503082 3273481.749272435, 4546753.189856706 3273480.693643469, 4546756.862786989 3273480.449546996, 4546759.577038375 3273480.518082379, 4546763.06439493 3273481.502145161, 4546764.553497732 3273480.144262281, 4546760.542666988 3273475.771660532, 4546812.873966138 3273427.620676886, 4546825.885029919 3273415.927879946, 4546822.850038921 3273412.346354358, 4546828.039897218 3273407.336572657, 4546849.424798942 3273388.028018299, 4546859.243986753 3273378.528750943, 4546870.694358717 3273366.653182453, 4546879.454633649 3273356.693241791, 4546892.327261525 3273416.207508816, 4546892.781207767 3273418.300524868, 4546893.722352892 3273422.944861015, 4546894.903234772 3273422.675856855, 4546895.612353088 3273426.16204391, 4546894.48097402 3273426.388751122, 4546896.532990145 3273435.97486435, 4546896.514563711 3273436.965569173, 4546896.482324969 3273437.66597544, 4546896.367838116 3273438.529729639, 4546896.110859312 3273439.242124613, 4546895.682478281 3273440.136066207, 4546895.087685506 3273440.95554007, 4546894.582305033 3273441.456020207, 4546893.93980374 3273441.983643195, 4546893.107994269 3273442.491454889, 4546884.067859395 3273445.987912193, 4546884.476529969 3273446.998177358, 4546881.095964911 3273448.269400941, 4546880.741016342 3273447.272737428, 4546874.056509266 3273449.774136891, 4546874.442796917 3273450.827940062, 4546870.297073672 3273452.487486978, 4546869.878423947 3273451.39877915, 4546855.788663023 3273456.858813601, 4546852.429473657 3273458.108752936, 4546852.765752008 3273459.21596914, 4546848.877015658 3273460.753609408, 4546848.422931002 3273459.696703955, 4546842.290519509 3273462.011747112, 4546842.672719733 3273463.154488275, 4546838.606194332 3273464.717418277, 4546838.194829915 3273463.617906021, 4546831.485425873 3273466.21848972, 4546822.780504419 3273469.518724652, 4546821.567925461 3273471.067507732, 4546820.519059259 3273470.830087577, 4546819.846641386 3273471.71286148, 4546817.864796853 3273471.377019945, 4546816.786260601 3273471.784419465, 4546815.831677816 3273473.189042381, 4546814.582762043 3273473.165283986, 4546814.107837552 3273473.889985958, 4546811.992584093 3273473.648307575, 4546775.200342142 3273487.940114237, 4546774.224867051 3273485.812096206, 4546774.216312237 3273486.736406247, 4546774.083555234 3273487.554761869, 4546773.796280173 3273488.187788459, 4546773.071424344 3273488.733938245, 4546772.432261783 3273488.894076435, 4546771.860249707 3273488.923596793, 4546771.375214292 3273488.834547849, 4546770.95784073 3273488.603763456, 4546770.370725733 3273488.075543473, 4546770.01908836 3273487.301860125, 4546769.933886517 3273486.495809152, 4546770.251727796 3273485.641361898, 4546771.26782982 3273484.818878198, 4546770.718561579 3273483.467957904, 4546768.744542137 3273484.291156417, 4546769.497688839 3273485.049796045, 4546768.107727543 3273487.058392685, 4546766.853602236 3273488.77240104, 4546765.397885785 3273490.142952373, 4546763.874889348 3273491.499283404, 4546761.420333473 3273493.169484906, 4546758.38301666 3273494.512205991, 4546755.639241647 3273495.233329169, 4546752.289679077 3273495.536791168, 4546750.128643692 3273495.404453186, 4546747.648854069 3273495.112693591, 4546744.540629555 3273494.157135422, 4546742.316127997 3273493.04148977, 4546740.3741759 3273491.838508575, 4546739.08315945 3273490.810153927));POINT (4546837.395510712 3273433.944095469);118,29205867390283;0,00011828978159560712
43;commercial;POLYGON ((4549407.069283493 3266510.996375538, 4549416.764179564 3266506.308547101, 4549693.703468197 3266497.273229009, 4549693.395077134 3266580.127252504, 4549693.392823097 3266586.466495559, 4549697.906161503 3266586.408047973, 4549712.076429243 3266586.139355619, 4549712.098434784 3266587.421613622, 4549724.566865301 3266587.17443744, 4549733.272789123 3266586.786503882, 4549733.372101365 3266606.29936642, 4549733.360879735 3266654.662855773, 4549689.620886043 3266655.434218841, 4549691.447933541 3266879.022638602, 4549735.576055826 3266878.347357692, 4549737.128236174 3267077.356866822, 4549714.102320006 3267077.917256236, 4549512.84515391 3267081.292324292, 4549497.224602256 3267050.733586601, 4549487.276765153 3267016.526749698, 4549475.481997377 3266972.140596531, 4549406.637727987 3266538.305719114, 4549407.069283493 3266510.996375538));POINT (4549579.823935754 3266780.714157301);2459,974962515514;0,0024599276089090428
44;retail;POLYGON ((4549747.941883651 3266606.216396252, 4549823.11146653 3266605.787128184, 4549836.385717619 3266605.766962482, 4549835.603289608 3266796.7024958, 4549785.269690565 3266796.944680294, 4549784.044667609 3266796.954791292, 4549769.810145118 3266797.008586826, 4549767.02591438 3266797.046764011, 4549754.275411944 3266797.080201016, 4549748.572217044 3266797.128052838, 4549747.941883651 3266606.216396252));POINT (4549792.128176576 3266701.183404827);270,60245614722976;0,00027059724715022213
45;retail;POLYGON ((4549460.392198112 3267464.507241617, 4549553.051795878 3267464.482535714, 4549554.469731515 3267410.56900252, 4549710.218440811 3267413.377882363, 4549727.040733815 3267400.063233865, 4549729.70469433 3267279.048047543, 4549934.016444087 3267281.795505157, 4549945.300190628 3267281.973141187, 4549947.080831207 3267282.445622109, 4549948.629825872 3267283.36415751, 4549950.04536703 3267284.811287503, 4549950.881934511 3267286.420981754, 4549951.323316017 3267288.190617898, 4549951.528742527 3267292.690064733, 4549952.329844458 3267359.920094332, 4549953.152126606 3267399.231130772, 4549954.157364959 3267418.106448978, 4549955.669306664 3267431.066968156, 4549957.299758033 3267432.134121396, 4549958.117019594 3267435.18014571, 4549958.270538437 3267437.872304899, 4549958.303898063 3267439.054824429, 4549957.918497089 3267441.48803476, 4549958.023527682 3267443.030396896, 4549959.878807805 3267450.224523043, 4549961.930287941 3267457.149214198, 4549964.747999798 3267464.855891884, 4549965.022083333 3267466.127559945, 4549965.103868764 3267468.315037725, 4549964.907195527 3267470.055097622, 4549964.203126233 3267472.027884435, 4549961.923025433 3267475.855047175, 4549966.781616648 3267486.185403494, 4549973.578287011 3267497.987131562, 4549981.058969403 3267508.684174582, 4549986.171356942 3267515.316281186, 4550036.006120704 3267575.271943185, 4550034.998666252 3267588.282789099, 4549979.478486073 3267635.20904382, 4549972.460211768 3267634.304314534, 4549952.02723794 3267647.74041553, 4549951.901491659 3267649.272079919, 4549889.621204533 3267684.376974342, 4549890.961916284 3267685.675789312, 4549813.592117859 3267686.524855176, 4549701.613688738 3267684.179178219, 4549611.608296148 3267660.559525355, 4549559.07846031 3267626.743468386, 4549523.914494753 3267589.096761485, 4549499.587720467 3267547.305824161, 4549460.392198112 3267464.507241617));POINT (4549772.449881746 3267504.534284976);2432,031897749637;0,002431985082036808
46;commercial;POLYGON ((4547757.157245541 3265738.544881165, 4547873.907055548 3265740.573060255, 4547874.867088041 3265741.887212612, 4547877.101611382 3265835.06153288, 4547878.147303496 3265865.201330108, 4547880.39229087 3266017.289662894, 4547881.253533314 3266079.596159079, 4547881.718536048 3266119.959011438, 4547882.897378881 3266186.290859655, 4547883.302841773 3266223.074729901, 4547877.957432895 3266228.188067559, 4547843.634031329 3266224.038411689, 4547843.645233049 3266226.15571233, 4547792.682647396 3266219.738416224, 4547795.478292766 3266146.570282451, 4547794.601852417 3266090.769480944, 4547794.523127973 3266087.902637315, 4547794.265398341 3266080.949980889, 4547794.196162617 3266077.58222916, 4547792.770083212 3266033.108854942, 4547792.69711726 3266030.264557996, 4547792.667418178 3266029.137956655, 4547792.495008943 3266021.21995328, 4547791.87320556 3265999.143430221, 4547787.982204766 3265863.067290673, 4547783.315844435 3265843.412119554, 4547757.157245541 3265738.544881165));POINT (4547833.079708504 3265973.196637424);721,8515656013052;0,0007218376702261534
47;industrial;POLYGON ((4558223.263202523 3286478.793511851, 4558232.295958536 3286439.706463619, 4558241.241083899 3286414.019762479, 4558290.063481028 3286427.975094594, 4558333.260649486 3286442.350248049, 4558346.101952135 3286456.753516986, 4558312.599091421 3286479.315921262, 4558291.012149106 3286496.536851806, 4558223.263202523 3286478.793511851));POINT (4558277.452780043 3286456.675492574);99,5126146037349;9,951069902277872e-05
48;commercial;POLYGON ((4557767.992204853 3286600.588685005, 4557816.995514065 3286438.005316148, 4557804.100918896 3286425.651179178, 4557815.7139862 3286395.345586318, 4557825.65168413 3286400.749227926, 4557854.838721846 3286417.710102797, 4557866.037384112 3286424.221973361, 4557919.13373921 3286455.160184163, 4557959.517763957 3286478.789662503, 4557923.61997282 3286562.423072313, 4557893.48581854 3286547.689178553, 4557846.674325004 3286639.533025822, 4557767.992204853 3286600.588685005));POINT (4557855.019047207 3286518.297188121);396,15364564674684;0,000396146019835865
49;retail;POLYGON ((4559156.987879502 3275254.887296506, 4559158.681428566 3275247.147054099, 4559196.128583089 3274988.488411798, 4559351.504177263 3275015.875853089, 4559464.280183749 3275034.321526053, 4559508.935384846 3275043.011158971, 4559577.223075877 3275063.430200056, 4559612.60732552 3275069.711075732, 4559635.690385369 3275071.508014148, 4559659.544918547 3275073.36469201, 4559663.451398926 3275078.099975081, 4559663.119829021 3275082.2623949, 4559657.845852187 3275105.217101538, 4559651.334761612 3275126.095118296, 4559638.263178881 3275163.982301476, 4559632.779027523 3275176.040545887, 4559632.055707501 3275177.364930023, 4559613.701281596 3275211.029696704, 4559601.238403801 3275234.037639102, 4559594.290028409 3275247.573871649, 4559592.978959513 3275250.229210474, 4559565.33566529 3275303.946934302, 4559557.705671845 3275318.932187356, 4559467.602581636 3275304.689445293, 4559461.653730654 3275303.822278808, 4559456.133759611 3275303.354711534, 4559443.591661219 3275302.859498806, 4559417.905554652 3275299.299555724, 4559394.330181016 3275295.774960791, 4559276.11933544 3275274.672228556, 4559194.075016788 3275261.046922161, 4559191.642679694 3275260.639696617, 4559156.987879502 3275254.887296506));POINT (4559396.167736046 3275156.059804817);1915,9773095273806;0,001915940427674148
50;commercial;POLYGON ((4556293.885938969 3286910.326265235, 4556295.326364705 3286883.497499937, 4556295.547498294 3286879.184840235, 4556301.113817207 3286879.261816887, 4556394.686734798 3286880.799455272, 4556465.11677493 3286881.820991062, 4556469.187395681 3286881.859952252, 4556469.075149127 3286886.300393953, 4556465.322571411 3286958.156287978, 4556557.416296624 3286960.974490264, 4556561.300934707 3286963.043681881, 4556557.195555903 3287039.941337272, 4556567.710634414 3287040.389447936, 4556567.263379471 3287049.248522335, 4556567.158657827 3287053.811894753, 4556565.183994595 3287058.229956383, 4556511.655630055 3287127.667679514, 4556486.96279724 3287149.360193268, 4556463.318970405 3287165.175303143, 4556448.357866894 3287174.743193064, 4556458.6872622 3287190.714704637, 4556443.876570228 3287200.256380528, 4556434.618007719 3287186.10782502, 4556428.898471047 3287178.245945578, 4556421.331832428 3287168.780254978, 4556362.059598004 3287075.71116105, 4556355.714531907 3287066.058937446, 4556304.1730643 3286983.366638632, 4556307.126834524 3286980.844981097, 4556321.162724922 3286968.402197742, 4556301.622947491 3286933.159588175, 4556293.885938969 3286910.326265235));POINT (4556430.588354652 3287013.850244261);837,0092093539633;0,0008369930972368416
51;retail;POLYGON ((4551651.140550435 3259724.184463296, 4551652.905897557 3259719.364576592, 4551677.168388397 3259655.006975768, 4551714.355471225 3259562.284645269, 4551806.83751608 3259600.567526435, 4551753.336992693 3259730.564927448, 4551758.151965687 3259737.151179736, 4551749.25717333 3259743.343168658, 4551741.690734012 3259747.502548877, 4551734.531365093 3259750.243691513, 4551726.222866244 3259751.772561287, 4551718.649330251 3259752.009897768, 4551709.802236426 3259751.218567733, 4551700.051641497 3259748.624798491, 4551686.695182258 3259742.576243006, 4551667.824445085 3259732.215213594, 4551651.140550435 3259724.184463296));POINT (4551727.870866932 3259661.580379216);278,2672162500942;0,00027826185970929477
52;commercial;POLYGON ((4553593.044024936 3260243.871763165, 4553605.525131145 3260151.504511401, 4553673.89612149 3260160.903023085, 4553676.559582677 3260161.774768878, 4553677.700696015 3260163.722501905, 4553678.062994135 3260166.87032186, 4553647.762766314 3260253.385786362, 4553593.044024936 3260243.871763165));POINT (4553632.164599496 3260200.425145754);99,32382620666363;9,932191425981413e-05
53;commercial;POLYGON ((4551711.488601891 3259510.73378397, 4551736.069059155 3259453.878191294, 4551777.499236031 3259469.346944192, 4551826.307601699 3259351.575666919, 4551897.564742176 3259382.096093588, 4551832.786605763 3259540.110710413, 4551825.448851761 3259557.271445174, 4551729.847023831 3259518.23000954, 4551711.488601891 3259510.73378397));POINT (4551812.74623872 3259460.495089673);284,2374210776428;0,00028423194961261274
54;industrial;POLYGON ((4553328.026955196 3260206.083649665, 4553340.124019345 3260117.99859337, 4553350.703019823 3260120.188918026, 4553409.71731114 3260127.495376574, 4553421.51173916 3260127.748614958, 4553435.550004483 3260127.371955819, 4553448.019414525 3260128.191762301, 4553469.777698589 3260131.687501794, 4553458.307802611 3260223.901922953, 4553328.026955196 3260206.083649665));POINT (4553399.757852966 3260170.439293095);190,65859445489383;0,00019065492434760015
55;commercial;POLYGON ((4553458.307802611 3260223.901922953, 4553469.777698589 3260131.687501794, 4553550.002303966 3260143.41276965, 4553539.266083797 3260235.639287826, 4553458.307802611 3260223.901922953));POINT (4553504.323399903 3260183.728277291);122,1530674343974;0,00012215071603311376
56;commercial;POLYGON ((4553257.550532508 3260195.97828427, 4553271.897242331 3260109.569692014, 4553340.124019345 3260117.99859337, 4553328.026955196 3260206.083649665, 4553257.550532508 3260195.97828427));POINT (4553299.450027973 3260157.676761091);99,7138843963598;9,971196494103469e-05
57;industrial;POLYGON ((4550359.342236081 3264331.743156006, 4550402.003275756 3264159.930625709, 4550468.989776812 3264178.448340046, 4550677.197428438 3264236.884091888, 4550647.700154329 3264338.046723053, 4550734.233695217 3264362.066668262, 4550778.355715757 3264374.267392429, 4550826.025158959 3264387.457928814, 4550798.1553293 3264410.572674014, 4550765.286298117 3264437.844831971, 4550745.453588626 3264454.29217991, 4550733.033926362 3264464.599929516, 4550718.602162897 3264473.978591173, 4550713.456781078 3264477.326941004, 4550689.962876742 3264492.601616628, 4550667.163795924 3264507.429608204, 4550635.183677433 3264528.226216666, 4550611.751466056 3264542.189433969, 4550592.82851507 3264553.454351771, 4550588.949816496 3264555.769819533, 4550561.205672028 3264572.295998012, 4550550.555751642 3264578.530676263, 4550509.590337347 3264603.166692359, 4550501.160328268 3264608.067334106, 4550465.394215601 3264629.223946004, 4550458.046929657 3264633.239060143, 4550448.995375212 3264638.188917602, 4550396.875512642 3264550.416337104, 4550395.434894918 3264548.176927671, 4550389.894566854 3264539.563842729, 4550396.6308459 3264535.954773374, 4550404.658299132 3264531.659178774, 4550445.983522676 3264509.523498676, 4550463.260843661 3264500.265043777, 4550474.251384428 3264518.690465434, 4550476.997826288 3264523.285628764, 4550511.515935518 3264501.61431547, 4550515.204972473 3264508.180711834, 4550521.106022903 3264504.533018911, 4550546.750709834 3264489.390886664, 4550535.426963638 3264473.735137192, 4550532.791146719 3264467.20649694, 4550534.549774186 3264457.08276566, 4550501.526016661 3264448.01772709, 4550498.058322107 3264447.065679081, 4550449.900237596 3264433.844488016, 4550455.506375409 3264406.452141007, 4550421.578812721 3264380.410995752, 4550405.554521515 3264367.456405591, 4550359.342236081 3264331.743156006));POINT (4550550.66185555 3264379.852213789);1722,4159672141593;0,001722382811345041
